Title,Address,lat,lng,level,price,location,Complete_Address,Zip_code
"SOHO CENTRAL PARK PODOMORO CITY  Type Avenue luas 96m2 Furnish 165 juta / Tahun, Central Park, Jakarta Barat","Central Park, Jakarta Barat",-6.178323499999999,106.79036930000007,"DKI Jakarta,Jakarta Barat,Central Park",165000000,"-6.178323499999999,106.79036930000007","Pullman Hotel Jakarta Central Park, Jalan Podomoro Avenue, RW 06, Tanjung Duren Selatan, Grogol Petamburan, Jakarta Barat, JKT, 11470, NKRI",11470
"Apartemen Greenbay Full Furnish, Pluit, Jakarta Utara","Pluit, Jakarta Utara",None,None,"DKI Jakarta,Jakarta Utara,Pluit",60000000,,,
"Rumah Bagus 2 Lantai, Cipete, Jakarta Selatan","Cipete, Jakarta Selatan",-6.270492,106.81117500000005,"DKI Jakarta,Jakarta Selatan,Cipete",350000000,"-6.270492,106.81117500000005","Jalan H. Abu, RW 07, Cipete Selatan, Cilandak, Jakarta Selatan, JKT, 12410, NKRI",12410
"Rumah Strategis Jakarta Pusat Cocok Untuk Basecamp Partai, Kramat, Jakarta Pusat","Kramat, Jakarta Pusat",-6.1840217,106.84662490000005,"DKI Jakarta,Jakarta Pusat,Kramat",120000000,"-6.1840217,106.84662490000005","Gang Kramat Pulo Dalam No. 14, RW 04, Kramat, Senen, Jakarta Pusat, JKT, 10450, NKRI",10450
"Rumah modern minimalis siap huni di Citragrand Cibubur, Citra Grand, Jakarta Timur","Citra Grand, Jakarta Timur",-6.356111599999999,106.87990460000003,"DKI Jakarta,Jakarta Timur,Citra Grand",42000000,"-6.356111599999999,106.87990460000003","RW 10, Cibubur, Ciracas, Jakarta Timur, JKT, 13720, NKRI",13720
"Rumah Bagus,minimalis di sektor 2, Bintaro, Jakarta Selatan","Bintaro, Jakarta Selatan",-6.2678673,106.76167120000002,"DKI Jakarta,Jakarta Selatan,Bintaro",100000000,"-6.2678673,106.76167120000002","RW 06, Bintaro, Pesanggrahan, Jakarta Selatan, JKT, 15412, NKRI",15412
"Compound House - Cipete, Cipete, Jakarta Selatan","Cipete, Jakarta Selatan",-6.270492,106.81117500000005,"DKI Jakarta,Jakarta Selatan,Cipete",504000000,"-6.270492,106.81117500000005","Jalan H. Abu, RW 07, Cipete Selatan, Cilandak, Jakarta Selatan, JKT, 12410, NKRI",12410
"lyon garden, Kelapa Gading, Jakarta Utara","Kelapa Gading, Jakarta Utara",None,None,"DKI Jakarta,Jakarta Utara,Kelapa Gading",110000000,,,
"Apartment District 8 Berlokasi di SCBD – Strategis dan Dekat ke Perkantoran, Senayan, Jakarta Selatan","Senayan, Jakarta Selatan",-6.229794,106.81665900000007,"DKI Jakarta,Jakarta Selatan,Senayan",346497300,"-6.229794,106.81665900000007","Jalan Taman Widya Chandra, RW 01, Senayan, Kebayoran Baru, Jakarta Selatan, JKT, 12950, NKRI",12950
"Apartemen Pondok Indah Residence 1BR Luas 80m2 Full Furnished  Tower Maya Harga $1800, Pondok Indah, Jakarta Selatan","Pondok Indah, Jakarta Selatan",-6.2756099,106.7819035,"DKI Jakarta,Jakarta Selatan,Pondok Indah",321775200,"-6.2756099,106.7819035","Metro Alam III, Jalan Metro Pondok Indah, RW 03, Pondok Pinang, Kebayoran Lama, Jakarta Selatan, JKT, 12310, NKRI",12310
"Nice, homey house in a quiet area, fully furnished, Cipete, Jakarta Selatan","Cipete, Jakarta Selatan",-6.270492,106.81117500000005,"DKI Jakarta,Jakarta Selatan,Cipete",325000000,"-6.270492,106.81117500000005","Jalan H. Abu, RW 07, Cipete Selatan, Cilandak, Jakarta Selatan, JKT, 12410, NKRI",12410
"Signature Park Apartment di Tebet 2BR Furnished, Tebet, Jakarta Selatan","Tebet, Jakarta Selatan",-6.225889,106.85682559999998,"DKI Jakarta,Jakarta Selatan,Tebet",72000000,"-6.225889,106.85682559999998","Bebek Kaleyo, Jalan KH Abdullah Syafe'i, RW 01, Tebet Timur, Tebet, Jakarta Selatan, JKT, 12840, NKRI",12840
"Apartemen Green Bay Pluit, Pluit, Jakarta Utara","Pluit, Jakarta Utara",-6.1155161,106.78381089999993,"DKI Jakarta,Jakarta Utara,Pluit",84000000,"-6.1155161,106.78381089999993","Rumah Pompa RW 17, Jalan Pluit Karang Timur, RT 05, RW 17, Pluit, Penjaringan, Jakarta Utara, JKT, 14450, NKRI",14450
"Apartement District 8 Jakarta Selatan Tipe 2 Bed Full Furnish New Brand, Senopati, Jakarta Selatan","Senopati, Jakarta Selatan",-6.230444599999999,106.80645809999999,"DKI Jakarta,Jakarta Selatan,Senopati",534720000,"-6.230444599999999,106.80645809999999","Jalan Senopati, RW 02, Senayan, Kebayoran Baru, Jakarta Selatan, JKT, 12190, NKRI",12190
"The Mansion Kemayoran Bougenville 2BR (bisa cicilan 12x), Pademangan, Jakarta Utara","Pademangan, Jakarta Utara",-6.132606,106.83851900000002,"DKI Jakarta,Jakarta Utara,Pademangan",60000000,"-6.132606,106.83851900000002","RT 04, RW 16, Pademangan Barat, Pademangan, Jakarta Utara, JKT, 14430, NKRI",14430
"Valencia graha raya, Graha Raya, Tangerang","Graha Raya, Tangerang",None,None,"Banten,Tangerang,Graha Raya",35000000,,,
"house for office, one level homey house at quiet area, Kemang, Jakarta Selatan","Kemang, Jakarta Selatan",-6.266939,106.82409800000005,"DKI Jakarta,Jakarta Selatan,Kemang",450000000,"-6.266939,106.82409800000005","Gang Jawara, RW 03, Bangka, Mampang Prapatan, Jakarta Selatan, JKT, 12730, NKRI",12730
"APartemen Bagus Siap Huni di Verde Residence type 2 Bedroom &amp; Full Furnished, Kuningan, Jakarta Selatan","Kuningan, Jakarta Selatan",-6.237116899999999,106.82358999999997,"DKI Jakarta,Jakarta Selatan,Kuningan",414000000,"-6.237116899999999,106.82358999999997","Badan Tenaga Atom Nasional, Kuningan Barat Raya (KH. Abd. Rohim), RW 02, Kuningan Barat, Mampang Prapatan, Jakarta Selatan, JKT, 12940, NKRI",12940
"Apartemen maple park, Kemayoran, Jakarta Pusat","Kemayoran, Jakarta Pusat",-6.161703999999999,106.85498699999994,"DKI Jakarta,Jakarta Pusat,Kemayoran",45000000,"-6.161703999999999,106.85498699999994","PK Futsal, Jalan E, RW 01, Kemayoran, Utan Panjang, Kemayoran, Jakarta Pusat, JKT, 10630, NKRI",10630
"Ready to use, house at kemang, stand alone house,luxury house, Kemang, Jakarta Selatan","Kemang, Jakarta Selatan",-6.273806,106.81777999999997,"DKI Jakarta,Jakarta Selatan,Kemang",584640000,"-6.273806,106.81777999999997","RW 04, Cilandak Timur, Pasar Minggu, Jakarta Selatan, JKT, 12550, NKRI",12550
"Rumah siap huni di dalam komplek Kemang Selatan, Kemang, Jakarta Selatan","Kemang, Jakarta Selatan",-6.266939,106.82409800000005,"DKI Jakarta,Jakarta Selatan,Kemang",225000000,"-6.266939,106.82409800000005","Gang Jawara, RW 03, Bangka, Mampang Prapatan, Jakarta Selatan, JKT, 12730, NKRI",12730
"Rumah Bagus dan Murah dalam Cluster @ Pejaten, Pejaten, Jakarta Selatan","Pejaten, Jakarta Selatan",-6.2781483,106.84242010000003,"DKI Jakarta,Jakarta Selatan,Pejaten",140000000,"-6.2781483,106.84242010000003","Jalan Pejaten Raya, RW 05, Pejaten Barat, Pasar Minggu, Jakarta Selatan, JKT, 12510, NKRI",12510
"Excellent House with Nice 2 Bedrooms at Cipete Area, Cipete, Jakarta Selatan","Cipete, Jakarta Selatan",-6.270492,106.81117500000005,"DKI Jakarta,Jakarta Selatan,Cipete",420000000,"-6.270492,106.81117500000005","Jalan H. Abu, RW 07, Cipete Selatan, Cilandak, Jakarta Selatan, JKT, 12410, NKRI",12410
"Anandamaya Residence at Sudirman Nice Space for Living Negotiable Price, Tanah Abang, Jakarta Pusat","Tanah Abang, Jakarta Pusat",-6.175445,106.82800429999998,"DKI Jakarta,Jakarta Pusat,Tanah Abang",575280000,"-6.175445,106.82800429999998","RW 02, Gambir, Jakarta Pusat, JKT, 10110, NKRI",10110
"Signature Park Grande, Tower Light, 2BR-43m2, furnished bagus dan baru., Cibubur, Jakarta Timur","Cibubur, Jakarta Timur",-6.356113,106.89511300000004,"DKI Jakarta,Jakarta Timur,Cibubur",90000000,"-6.356113,106.89511300000004","SMK Analis Kesehatan PUSKESAD, Jalan Buntu, RW 01, Munjul, Cipayung, Jakarta Timur, JKT, 13720, NKRI",13720
"Cozy Town House Kemang. Strategis di Kemang, Kemang, Jakarta Selatan","Kemang, Jakarta Selatan",-6.266939,106.82409800000005,"DKI Jakarta,Jakarta Selatan,Kemang",204825000,"-6.266939,106.82409800000005","Gang Jawara, RW 03, Bangka, Mampang Prapatan, Jakarta Selatan, JKT, 12730, NKRI",12730
"APARTEMEN  MITRA OASIS 70m2 SIAP HUNI,LANTAI 2,LOKASI STRATEGIS.., Senen, Jakarta Pusat","Senen, Jakarta Pusat",-6.173844000000001,106.85074199999997,"DKI Jakarta,Jakarta Pusat,Senen",90000000,"-6.173844000000001,106.85074199999997","RW 10, Bungur, Senen, Jakarta Pusat, JKT, 10530, NKRI",10530
"Compound for expat at Kemang South Jakarta, Kemang, Jakarta Selatan","Kemang, Jakarta Selatan",-6.273611799999999,106.81811749999997,"DKI Jakarta,Jakarta Selatan,Kemang",648768000,"-6.273611799999999,106.81811749999997","RW 04, Bangka, Pasar Minggu, Jakarta Selatan, JKT, 12550, NKRI",12550
"Apartement 1 park residence 2 bedroom good furnish, Gandaria, Jakarta Selatan","Gandaria, Jakarta Selatan",-6.2454141,106.78904,"DKI Jakarta,Jakarta Selatan,Gandaria",228000000,"-6.2454141,106.78904","Jalan Gandaria I, RW 10, Kramat Pela, Kebayoran Baru, Jakarta Selatan, JKT, 12120, NKRI",12120
"Superrr muraaaah royal mediterania garden 110jt/th only 53,5sqm, Central Park, Jakarta Barat","Central Park, Jakarta Barat",-6.1774664,106.79149689999997,"DKI Jakarta,Jakarta Barat,Central Park",110000000,"-6.1774664,106.79149689999997","Central Park Mall, Kav.28, Jalan Podomoro Avenue, RW 05, Tanjung Duren Selatan, Grogol Petamburan, Jakarta Barat, JKT, 11470, NKRI",11470
"Rumah Townhouse Cluster Cilandak Dekat Citos, TB Simatupang Jakarta Selatan, Cilandak, Jakarta Selatan","Cilandak, Jakarta Selatan",-6.333488,106.79385300000001,"DKI Jakarta,Jakarta Selatan,Cilandak",360000000,"-6.333488,106.79385300000001","Pangkalanjati Baru, Jabar, 16431, NKRI",16431
"Superrr muraaaah royal mediterania garden 110jt/th only 53,5sqm, Central Park, Jakarta Barat","Central Park, Jakarta Barat",-6.1774664,106.79149689999997,"DKI Jakarta,Jakarta Barat,Central Park",110000000,"-6.1774664,106.79149689999997","Central Park Mall, Kav.28, Jalan Podomoro Avenue, RW 05, Tanjung Duren Selatan, Grogol Petamburan, Jakarta Barat, JKT, 11470, NKRI",11470
"Rumah Townhouse Cluster Cilandak Dekat Citos, TB Simatupang Jakarta Selatan, Cilandak, Jakarta Selatan","Cilandak, Jakarta Selatan",-6.333488,106.79385300000001,"DKI Jakarta,Jakarta Selatan,Cilandak",360000000,"-6.333488,106.79385300000001","Pangkalanjati Baru, Jabar, 16431, NKRI",16431
"Rumah siap huni; disewakan di lkasi tenang dan nyaman di Menteng; Jakarta Pusat, Menteng, Jakarta Pusat","Menteng, Jakarta Pusat",None,None,"DKI Jakarta,Jakarta Pusat,Menteng",12540000000,,,
"UNIT KEREN HUNIAN NYAMAN HARGA MURAH RESIDENCES 8 SENOPATI, Senopati, Jakarta Selatan","Senopati, Jakarta Selatan",-6.2301853,106.80572630000006,"DKI Jakarta,Jakarta Selatan,Senopati",264000000,"-6.2301853,106.80572630000006","Jalan Purnawarman, RW 02, Selong, Kebayoran Baru, Jakarta Selatan, JKT, 12110, NKRI",12110
"Rumah Terbaik di Pondok Bambu Jakarta Timur (14894EG), Pondok Bambu, Jakarta Timur","Pondok Bambu, Jakarta Timur",-6.2380143,106.90889429999993,"DKI Jakarta,Jakarta Timur,Pondok Bambu",75000000,"-6.2380143,106.90889429999993","Jalan Teluk Bima, RW 11, Pondok Bambu, Duren Sawit, Jakarta Timur, JKT, 13430, Indonesia",13430
"Rumah Baru di Tanjung Duren Harga Bersahabat, Tanjung Duren, Jakarta Barat","Tanjung Duren, Jakarta Barat",-6.1804855,106.78370610000002,"DKI Jakarta,Jakarta Barat,Tanjung Duren",55000000,"-6.1804855,106.78370610000002","Naava Green, 137, Jalan Tanjung Duren Raya, RW 04, Tanjung Duren Utara, Grogol Petamburan, Jakarta Barat, JKT, 11450, NKRI",11450
"Rumah Murah Lokasi Tanjung Duren Harga Bersahabat, Tanjung Duren, Jakarta Barat","Tanjung Duren, Jakarta Barat",-6.1804855,106.78370610000002,"DKI Jakarta,Jakarta Barat,Tanjung Duren",55000000,"-6.1804855,106.78370610000002","Naava Green, 137, Jalan Tanjung Duren Raya, RW 04, Tanjung Duren Utara, Grogol Petamburan, Jakarta Barat, JKT, 11450, NKRI",11450
"Apartemen Sherwood 2BR lantai sedang., Kelapa Gading, Jakarta Utara","Kelapa Gading, Jakarta Utara",-6.1574205,106.91650129999994,"DKI Jakarta,Jakarta Utara,Kelapa Gading",120000000,"-6.1574205,106.91650129999994","Jalan Pegangsaan Dua, RT 01, RW 03, Pegangsaan Dua, Kelapa Gading, Jakarta Utara, JKT, 14250, NKRI",14250
"Rumah Tinggal Untuk Keluarga Harga Besahabat, Tanjung Duren, Jakarta Barat","Tanjung Duren, Jakarta Barat",-6.1804855,106.78370610000002,"DKI Jakarta,Jakarta Barat,Tanjung Duren",70000000,"-6.1804855,106.78370610000002","Naava Green, 137, Jalan Tanjung Duren Raya, RW 04, Tanjung Duren Utara, Grogol Petamburan, Jakarta Barat, JKT, 11450, NKRI",11450
"LaVie Suites Apartemen, Jakarta Selatan, 2BR+1, Fully Furnished, Brand New., Kuningan, Jakarta Selatan","Kuningan, Jakarta Selatan",-6.237116899999999,106.82358999999997,"DKI Jakarta,Jakarta Selatan,Kuningan",504000000,"-6.237116899999999,106.82358999999997","Badan Tenaga Atom Nasional, Kuningan Barat Raya (KH. Abd. Rohim), RW 02, Kuningan Barat, Mampang Prapatan, Jakarta Selatan, JKT, 12940, NKRI",12940
"Apartemen Sahid Sudirman Residence 3+1 USD 1750/month, Karet Tengsin, Jakarta Pusat","Karet Tengsin, Jakarta Pusat",-6.1767666,106.82714599999997,"DKI Jakarta,Jakarta Pusat,Karet Tengsin",281505000,"-6.1767666,106.82714599999997","RW 02, Gambir, Jakarta Pusat, JKT, 10110, NKRI",10110
"Apartemen Mediterania Garden 2 Central park Tanjung Duren, Central Park, Jakarta Barat","Central Park, Jakarta Barat",-6.1681753,106.75892020000003,"DKI Jakarta,Jakarta Barat,Central Park",55000000,"-6.1681753,106.75892020000003","RT 12, RW 04, Kedoya Utara, Kebon Jeruk, Jakarta Barat, JKT, 11520, NKRI",11520
"Apartemen Gandaria Heights, Gandaria, Jakarta Selatan","Gandaria, Jakarta Selatan",-6.2454141,106.78904,"DKI Jakarta,Jakarta Selatan,Gandaria",285600000,"-6.2454141,106.78904","Jalan Gandaria I, RW 10, Kramat Pela, Kebayoran Baru, Jakarta Selatan, JKT, 12120, NKRI",12120
"1br fullfurnish sangat bagus bisa bulanan dan tahunan di apartemen greenbay pluit jakarta utara, Pluit, Jakarta Utara","Pluit, Jakarta Utara",-6.1155161,106.78381089999993,"DKI Jakarta,Jakarta Utara,Pluit",60000000,"-6.1155161,106.78381089999993","Rumah Pompa RW 17, Jalan Pluit Karang Timur, RT 05, RW 17, Pluit, Penjaringan, Jakarta Utara, JKT, 14450, NKRI",14450
"Modern and Balinese style compound in Pejaten Barat, Kemang area. Must see, Pejaten, Jakarta Selatan","Pejaten, Jakarta Selatan",-6.2781483,106.84242010000003,"DKI Jakarta,Jakarta Selatan,Pejaten",912000000,"-6.2781483,106.84242010000003","Jalan Pejaten Raya, RW 05, Pejaten Barat, Pasar Minggu, Jakarta Selatan, JKT, 12510, NKRI",12510
"apartemen greenbay pluit 2br, furnished lengkap, view pool!, Pluit, Jakarta Utara","Pluit, Jakarta Utara",-6.1155161,106.78381089999993,"DKI Jakarta,Jakarta Utara,Pluit",60000000,"-6.1155161,106.78381089999993","Rumah Pompa RW 17, Jalan Pluit Karang Timur, RT 05, RW 17, Pluit, Penjaringan, Jakarta Utara, JKT, 14450, NKRI",14450
"light house in a compound with security and private pool, Ampera, Jakarta Selatan","Ampera, Jakarta Selatan",-6.2835502,106.81919670000002,"DKI Jakarta,Jakarta Selatan,Ampera",300000000,"-6.2835502,106.81919670000002","Jalan Ampera Raya, RW 06, Cilandak Timur, Pasar Minggu, Jakarta Selatan, JKT, 12560, NKRI",12560
"Apartmen bersih dan siap huni di sunter icon, Sunter, Jakarta Utara","Sunter, Jakarta Utara",-6.137170999999999,106.8652366,"DKI Jakarta,Jakarta Utara,Sunter",45000000,"-6.137170999999999,106.8652366","Jalan Sunter Agung Utara D1, RW 18, Sunter Agung, Tanjung Priok, Jakarta Utara, JKT, 14350, NKRI",14350
"LUXURIOUS NEWLY RENOVATED AT CROWN COURT, CIKARANG, Cikarang, Bekasi","Cikarang, Bekasi",-6.175882199999999,106.82761670000002,"Jawa Barat,Bekasi,Cikarang",140000000,"-6.175882199999999,106.82761670000002","RW 02, Gambir, Jakarta Pusat, JKT, 10110, NKRI",10110
"Apartemen The Grove Epicentrum 3+1 Bedroo, Kuningan, Jakarta Selatan","Kuningan, Jakarta Selatan",-6.237116899999999,106.82358999999997,"DKI Jakarta,Jakarta Selatan,Kuningan",216000000,"-6.237116899999999,106.82358999999997","Badan Tenaga Atom Nasional, Kuningan Barat Raya (KH. Abd. Rohim), RW 02, Kuningan Barat, Mampang Prapatan, Jakarta Selatan, JKT, 12940, NKRI",12940
"Rumah Muara Karang hadap Utara, Muara Karang, Jakarta Utara","Muara Karang, Jakarta Utara",-6.111693,106.777965,"DKI Jakarta,Jakarta Utara,Muara Karang",200000000,"-6.111693,106.777965","Gereja Baptis Indonesia Muara Karang, Jalan Pluit Karang Utara, RT 01, RW 02, Pluit, Penjaringan, Jakarta Utara, JKT, 14450, NKRI",14450
"KODE :09811(Ha) Rumah Sunter, Hadap Utara, Luas 6x15 Meter, Sunter, Jakarta Utara","Sunter, Jakarta Utara",-6.137170999999999,106.8652366,"DKI Jakarta,Jakarta Utara,Sunter",75000000,"-6.137170999999999,106.8652366","Jalan Sunter Agung Utara D1, RW 18, Sunter Agung, Tanjung Priok, Jakarta Utara, JKT, 14350, NKRI",14350
"APT ROYAL MEDITERANIA GARDEN 2BR++ FULL FURNISH MURAH, S Parman, Jakarta Barat","S Parman, Jakarta Barat",-6.17636,106.78933699999993,"DKI Jakarta,Jakarta Barat,S Parman",170000000,"-6.17636,106.78933699999993","Tower L (Lavender) Royal Mediterania Garden Residences, Jalan Podomoro Avenue, RW 05, Tanjung Duren Selatan, Grogol Petamburan, Jakarta Barat, JKT, 11470, NKRI",11470
"Apartemen Murah dekat Airport, Cengkareng, Jakarta Barat","Cengkareng, Jakarta Barat",None,None,"DKI Jakarta,Jakarta Barat,Cengkareng",25000000,,,
"Rumah Di Rawamangun ~ Jakarta Timur, Rawamangun, Jakarta Timur","Rawamangun, Jakarta Timur",None,None,"DKI Jakarta,Jakarta Timur,Rawamangun",80000000,,,
"Apartment 1 park avenue gandaria, Gandaria, Jakarta Selatan","Gandaria, Jakarta Selatan",-6.245436199999999,106.78897959999995,"DKI Jakarta,Jakarta Selatan,Gandaria",486000000,"-6.245436199999999,106.78897959999995","Jalan Gandaria I, RW 10, Kramat Pela, Kebayoran Baru, Jakarta Selatan, JKT, 12120, NKRI",12120
"Rumah Mewah di Kemang Dalam, Mampang Prapatan, Jakarta Selatan","Mampang Prapatan, Jakarta Selatan",-6.2531649,106.82689649999998,"DKI Jakarta,Jakarta Selatan,Mampang Prapatan",633000000,"-6.2531649,106.82689649999998","RW 05, Duren Tiga, Pancoran, Jakarta Selatan, JKT, 12790, NKRI",12790
"RUMAH SUNTER, 2 LANTAI, BAGUS, SIAP PAKAI, Sunter, Jakarta Utara","Sunter, Jakarta Utara",-6.137170999999999,106.8652366,"DKI Jakarta,Jakarta Utara,Sunter",220000000,"-6.137170999999999,106.8652366","Jalan Sunter Agung Utara D1, RW 18, Sunter Agung, Tanjung Priok, Jakarta Utara, JKT, 14350, NKRI",14350
"Apartemen Thamrin Executive Residence 2BR Suite B Private Lift, Thamrin, Jakarta Pusat","Thamrin, Jakarta Pusat",-6.187769599999999,106.8239218,"DKI Jakarta,Jakarta Pusat,Thamrin",228000000,"-6.187769599999999,106.8239218","Sarinah, 11, Jalan M.H. Thamrin, RW 04, Gondangdia, Menteng, Jakarta Pusat, JKT, 10310, NKRI",10310
"Apartment Gardenia Boulevard,2 kamar,furnished - Pejaten, Pejaten, Jakarta Selatan","Pejaten, Jakarta Selatan",-6.278034099999999,106.8428533,"DKI Jakarta,Jakarta Selatan,Pejaten",78000000,"-6.278034099999999,106.8428533","Jalan Pejaten Raya, RW 05, Pejaten Barat, Pasar Minggu, Jakarta Selatan, JKT, 12510, NKRI",12510
"Apartemen Puri Mansion 1BR Tower Amatheys Middle Floor, Puri Mansion, Jakarta Barat","Puri Mansion, Jakarta Barat",-6.1829831,106.72867980000001,"DKI Jakarta,Jakarta Barat,Puri Mansion",55000000,"-6.1829831,106.72867980000001","RW 01, Kembangan Selatan, Kembangan, Jakarta Barat, JKT, 11750, NKRI",11750
"Apartemen Nirvana Residence Kemang, Jakarta Selatan ~ 3 Bedrooms ~ Fully Furnished, Kemang, Jakarta Selatan","Kemang, Jakarta Selatan",-6.1760542,106.8271456,"DKI Jakarta,Jakarta Selatan,Kemang",390000000,"-6.1760542,106.8271456","RW 02, Gambir, Jakarta Pusat, JKT, 10110, NKRI",10110
"Apartemen Denpasar Residence 2BR Full Furnished Tower Ubud Middle Floor, Setiabudi, Jakarta Selatan","Setiabudi, Jakarta Selatan",-6.207823299999999,106.82681219999995,"DKI Jakarta,Jakarta Selatan,Setiabudi",209175000,"-6.207823299999999,106.82681219999995","Sudirman Medical Centre, Jalan Setiabudi Tengah, RW 01, Setiabudi, Jakarta Selatan, JKT, 12980, NKRI",12980
"paris garden, Kelapa Gading, Jakarta Utara","Kelapa Gading, Jakarta Utara",None,None,"DKI Jakarta,Jakarta Utara,Kelapa Gading",125000000,,,
"Sky Garden Setiabudi Apartment, Setiabudi, Jakarta Selatan","Setiabudi, Jakarta Selatan",-6.219862,106.832355,"DKI Jakarta,Jakarta Selatan,Setiabudi",396000000,"-6.219862,106.832355","Rumah Sakit MMC, Epicentrum Utama Raya, RW 05, Setiabudi, Karet Kuningan, Setiabudi, Jakarta Selatan, JKT, 12920, NKRI",12920
"Essence Darmawangsa Apartment, Beautiful and Comfort, suitable for your family, Kebayoran Baru, Jakarta Selatan","Kebayoran Baru, Jakarta Selatan",-6.245639,106.80896189999999,"DKI Jakarta,Jakarta Selatan,Kebayoran Baru",291600000,"-6.245639,106.80896189999999","TK Nurul Islam, Jalan Nipah XI, RT 07, RW 01, Petogogan, Kebayoran Baru, Jakarta Selatan, JKT, 12170, NKRI",12170
"Rumah bagus dan asri di Kemang Selatan, Kemang, Jakarta Selatan","Kemang, Jakarta Selatan",-6.2736274,106.8181141,"DKI Jakarta,Jakarta Selatan,Kemang",200000000,"-6.2736274,106.8181141","RW 04, Bangka, Pasar Minggu, Jakarta Selatan, JKT, 12550, NKRI",12550
"Apartement Gold Coast PIK, Pantai Indah Kapuk, Jakarta Utara","Pantai Indah Kapuk, Jakarta Utara",-6.1236647,106.75316180000004,"DKI Jakarta,Jakarta Utara,Pantai Indah Kapuk",100000000,"-6.1236647,106.75316180000004","Jalan Pantai Indah Timur, RT 01, RW 06, Kapuk Muara, Penjaringan, Jakarta Utara, JKT, 14470, NKRI",14470
"KEMANG-RUMAH BARU DALAM CLUSTER, BASEMENT DAN ROOFTOP, FASILITAS LENGKAP, PRIVATE POOL, Kemang, Jakarta Selatan","Kemang, Jakarta Selatan",-6.175445,106.82800429999998,"DKI Jakarta,Jakarta Selatan,Kemang",350000000,"-6.175445,106.82800429999998","RW 02, Gambir, Jakarta Pusat, JKT, 10110, NKRI",10110
"Ciputra world 1 / My Home, 2BR, Kuningan, Jakarta Selatan","Kuningan, Jakarta Selatan",-6.237116899999999,106.82358999999997,"DKI Jakarta,Jakarta Selatan,Kuningan",522000000,"-6.237116899999999,106.82358999999997","Badan Tenaga Atom Nasional, Kuningan Barat Raya (KH. Abd. Rohim), RW 02, Kuningan Barat, Mampang Prapatan, Jakarta Selatan, JKT, 12940, NKRI",12940
"Neo Soho Office Tipe Ebony Luas 123m2 , Jakarta Barat , Central Park, Central Park, Jakarta Barat","Central Park, Jakarta Barat",-6.1773679,106.79068460000008,"DKI Jakarta,Jakarta Barat,Central Park",150000000,"-6.1773679,106.79068460000008","Central Park Mall Musical Fountain, Jalan Podomoro Avenue, RW 05, Tanjung Duren Selatan, Grogol Petamburan, Jakarta Barat, JKT, 11470, NKRI",11470
"Apartement Casa Grande Phase II Tower Bella 2 BR 88sqm Full Furnish Ready to Move, Cassablanca, Jakarta Selatan","Cassablanca, Jakarta Selatan",-6.2247473,106.84051220000003,"DKI Jakarta,Jakarta Selatan,Cassablanca",300000000,"-6.2247473,106.84051220000003","The Park Lane Jakarta, Jalan Raya Casablanca, RW 05, Menteng Dalam, Tebet, Jakarta Selatan, JKT, 12960, NKRI",12960
"Apartemen Wisma Gading Permai, Kelapa Gading, Jakarta Utara","Kelapa Gading, Jakarta Utara",-6.158079499999999,106.9181532,"DKI Jakarta,Jakarta Utara,Kelapa Gading",28000000,"-6.158079499999999,106.9181532","RT 01, RW 03, Pegangsaan Dua, Kelapa Gading, Jakarta Utara, JKT, 14250, NKRI",14250
"Sw Apt Residence 8@Senopati 1BR $2.000/Bln Nego Luxury FF, Senopati, Jakarta Selatan","Senopati, Jakarta Selatan",-6.228185,106.80607199999997,"DKI Jakarta,Jakarta Selatan,Senopati",319464000,"-6.228185,106.80607199999997","Treasury Tower, Office 8, RW 02, Senayan, Kebayoran Baru, Jakarta Selatan, JKT, 12110, NKRI",12110
"Rumah Cantik Siap Huni, Citra Grand, Jakarta Timur","Citra Grand, Jakarta Timur",None,None,"DKI Jakarta,Jakarta Timur,Citra Grand",65000000,,,
"Rumah Pulau Ubi Raya Taman Permata Buana Jakarta Barat, 10x20m, 3½  Lt, Permata Buana, Jakarta Barat","Permata Buana, Jakarta Barat",-6.179939699999999,106.7426987,"DKI Jakarta,Jakarta Barat,Permata Buana",150000000,"-6.179939699999999,106.7426987","Jalan Kembangan Utama, RW 09, Kembangan Utara, Kembangan, Jakarta Barat, JKT, 11610, NKRI",11610
"Apartemen Madison Park 2 BR Furnished Jakarta Barat (harga termurah 60 juta per tahun), Tanjung Duren, Jakarta Barat","Tanjung Duren, Jakarta Barat",-6.180272,106.78379730000006,"DKI Jakarta,Jakarta Barat,Tanjung Duren",60000000,"-6.180272,106.78379730000006","Jalan Tanjung Duren Timur V, RW 03, Tanjung Duren Selatan, Grogol Petamburan, Jakarta Barat, JKT, 11470, NKRI",11470
"Gading Resort Residence lantai Rendah, Furnish bagus, Kelapa Gading, Jakarta Utara","Kelapa Gading, Jakarta Utara",None,None,"DKI Jakarta,Jakarta Utara,Kelapa Gading",120000000,,,
"Rumah Siap Huni Bangunan 2 Lantai Lebar 6,Kamar Tidur 3+1 Cluster La Seine Jakarta Garden City(JGC), Cakung, Jakarta Timur","Cakung, Jakarta Timur",-6.184854000000001,106.94483600000001,"DKI Jakarta,Jakarta Timur,Cakung",35000000,"-6.184854000000001,106.94483600000001","RW 02, Cakung Timur, Cakung, Jakarta Timur, JKT, 13910, NKRI",13910
