Address,lat,lng,price,Installment,level,title,location,Complete_Address,Zip_code
"Kuningan, Jakarta Selatan",None,None,73000000000,418890000,"DKI Jakarta,Jakarta Selatan,Kuningan","Rumah lama yg cantik terawat, lokasi nyaman dan tenang di Patra Kuningan, Kuningan, Jakarta Selatan",,,
"Kebayoran Baru, Jakarta Selatan",-6.245697400000001,106.80890060000002,27500000000,157800000,"DKI Jakarta,Jakarta Selatan,Kebayoran Baru","Senopati area Rumah Asri depan taman ( kebayoran baru ) prestige area, Kebayoran Baru, Jakarta Selatan","-6.245697400000001,106.80890060000002","Jalan Nipah IX, RT 08, RW 01, Petogogan, Kebayoran Baru, Jakarta Selatan, JKT, 12170, NKRI",12170
"Pondok Indah, Jakarta Selatan",-6.275391399999999,106.7820365,22000000000,126240000,"DKI Jakarta,Jakarta Selatan,Pondok Indah","PONDOK INDAH-WHITE CLASSIC HOUSE- SIAP HUNI, Pondok Indah, Jakarta Selatan","-6.275391399999999,106.7820365","Metro Alam III, Jalan Metro Pondok Indah, RW 03, Pondok Pinang, Kebayoran Lama, Jakarta Selatan, JKT, 12310, NKRI",12310
"Cilandak, Jakarta Selatan",-6.3232102,106.8710896,4990000000,28630000,"DKI Jakarta,Jakarta Selatan,Cilandak","hitung Harga tanah, belakang Sovereign Plaza, JARANG ADA!!!, Cilandak, Jakarta Selatan","-6.3232102,106.8710896","Gang Republik III, RW 09, Ciracas, Jakarta Timur, JKT, 13740, NKRI",13740
"Cipete, Jakarta Selatan",-6.270492,106.81117500000005,7500000000,43040000,"DKI Jakarta,Jakarta Selatan,Cipete","Cipete - Rumah Minimalis Baru 2 tahun dalam Komplek - Abd. Majid, Cipete, Jakarta Selatan","-6.270492,106.81117500000005","Jalan H. Abu, RW 07, Cipete Selatan, Cilandak, Jakarta Selatan, JKT, 12410, NKRI",12410
"Cassablanca, Jakarta Selatan",None,None,2024000000,11610000,"DKI Jakarta,Jakarta Selatan,Cassablanca","Anda sedanapartemen puri casablanca, kuningan..jakarta selatan, Lokasi Strategis.dekat kota casablanca..fasilitas Luas..asri.., Cassablanca, Jakarta Selatan",,,
"Rawamangun, Jakarta Timur",-6.327179999999999,106.90093999999999,3490000000,20030000,"DKI Jakarta,Jakarta Timur,Rawamangun","TURUN HARGA!!! termurah se Rawamangun, Beli rumah harga tanah, Rawamangun, Jakarta Timur","-6.327179999999999,106.90093999999999","STIE DR. Moechtar Talib, Jalan Pinang, RW 04, Cipayung, Jakarta Timur, JKT, 13890, NKRI",13890
"Kemang, Jakarta Selatan",-6.266939,106.82409800000005,18500000000,106160000,"DKI Jakarta,Jakarta Selatan,Kemang","KEMANG - RUMAH MEWAH DALAM KOMPLEK ELIT - DESIGN MODERN, Kemang, Jakarta Selatan","-6.266939,106.82409800000005","Gang Jawara, RW 03, Bangka, Mampang Prapatan, Jakarta Selatan, JKT, 12730, NKRI",12730
"Kemang, Jakarta Selatan",-6.266939,106.82409800000005,21000000000,120500000,"DKI Jakarta,Jakarta Selatan,Kemang","*Rumah Model Klasik ~ T/B 640/500 @ Kemang Dalam, Kemang, Jakarta Selatan","-6.266939,106.82409800000005","Gang Jawara, RW 03, Bangka, Mampang Prapatan, Jakarta Selatan, JKT, 12730, NKRI",12730
"Pondok Indah, Jakarta Selatan",None,None,13490000000,77410000,"DKI Jakarta,Jakarta Selatan,Pondok Indah","Metro Alam termurah, hitung harga tanah bonus bangunan, Pondok Indah, Jakarta Selatan",,,
"Kebayoran Baru, Jakarta Selatan",-6.245697400000001,106.80890060000002,14500000000,83200000,"DKI Jakarta,Jakarta Selatan,Kebayoran Baru","Kebayoaran Baru - Rumah Tua - Lokasi Premium, Kebayoran Baru, Jakarta Selatan","-6.245697400000001,106.80890060000002","Jalan Nipah IX, RT 08, RW 01, Petogogan, Kebayoran Baru, Jakarta Selatan, JKT, 12170, NKRI",12170
"Lebak Bulus, Jakarta Selatan",None,None,6500000000,37300000,"DKI Jakarta,Jakarta Selatan,Lebak Bulus","*Lebak Bulus : T 170 B 401, Bagus &amp; Siap Huni Dalam Townhouse, Lebak Bulus, Jakarta Selatan",,,
"Cilandak, Jakarta Selatan",None,None,7000000000,40170000,"DKI Jakarta,Jakarta Selatan,Cilandak","Rumah Tua di Cipete Selatan, Cilandak, Jakarta Selatan",,,
"Pondok Indah, Jakarta Selatan",None,None,19900000000,114190000,"DKI Jakarta,Jakarta Selatan,Pondok Indah","Rumah Tua Taman Bukit Hijau Termurah Good Invest Cash Only, Pondok Indah, Jakarta Selatan",,,
"Jagakarsa, Jakarta Selatan",None,None,2800000000,16070000,"DKI Jakarta,Jakarta Selatan,Jagakarsa","Townhouse terbaru di JAGAKARSA...Rumah 3 lantai, dengan bangunan besar!!, Jagakarsa, Jakarta Selatan",,,
"Kelapa Gading, Jakarta Utara",None,None,7490000000,42980000,"DKI Jakarta,Jakarta Utara,Kelapa Gading","Villa Permata Gading termurah, posisi Hoek hitung harga tanah, Kelapa Gading, Jakarta Utara",,,
"Pondok Pinang, Jakarta Selatan",None,None,4900000000,28120000,"DKI Jakarta,Jakarta Selatan,Pondok Pinang","Rumah lama hitung tanah di H Muhi harga menarik, Pondok Pinang, Jakarta Selatan",,,
"Bintaro, Jakarta Selatan",-6.274572,106.76953100000003,3300000000,18940000,"DKI Jakarta,Jakarta Selatan,Bintaro","Rumah Dalam Clustere Harga Minimalis, Bintaro, Jakarta Selatan","-6.274572,106.76953100000003","RW 05, Pondok Pinang, Kebayoran Lama, Jakarta Selatan, JKT, 12310, NKRI",12310
"Kebayoran Baru, Jakarta Selatan",-6.175445,106.82800429999998,30000000000,172150000,"DKI Jakarta,Jakarta Selatan,Kebayoran Baru","*Rumah Hadap Selatan @ Erlangga ~ Kebayoran Baru, Kebayoran Baru, Jakarta Selatan","-6.175445,106.82800429999998","RW 02, Gambir, Jakarta Pusat, JKT, 10110, NKRI",10110
"S Parman, Jakarta Barat",None,None,4700000000,26970000,"DKI Jakarta,Jakarta Barat,S Parman","Apartemen Taman Anggrek Residence Kondominium..jakarta barat, S Parman, Jakarta Barat",,,
"Kelapa Gading, Jakarta Utara",-6.175445,106.82800429999998,3200000000,18360000,"DKI Jakarta,Jakarta Utara,Kelapa Gading","Rumah Siap Tinggal Lokasi Strategis dekat Mall Kelapa Gading (Hook &amp; Carport Luas), Kelapa Gading, Jakarta Utara","-6.175445,106.82800429999998","RW 02, Gambir, Jakarta Pusat, JKT, 10110, NKRI",10110
"Daan Mogot, Jakarta Barat",None,None,3250000000,18650000,"DKI Jakarta,Jakarta Barat,Daan Mogot","termurah se Daan Mogot Baru, hitung harga tanah bonus bangunan, Daan Mogot, Jakarta Barat",,,
"Pantai Indah Kapuk, Jakarta Utara",-6.175445,106.82800429999998,25000000000,143450000,"DKI Jakarta,Jakarta Utara,Pantai Indah Kapuk","Rumah Minimalis Tropic dengan Swimming Pool Bergaya Resort, Pantai Indah Kapuk, Jakarta Utara","-6.175445,106.82800429999998","RW 02, Gambir, Jakarta Pusat, JKT, 10110, NKRI",10110
"Permata Hijau, Jakarta Selatan",None,None,58000000000,332810000,"DKI Jakarta,Jakarta Selatan,Permata Hijau","Rumah bagus yg luas di huk Permata Hijau, Permata Hijau, Jakarta Selatan",,,
"Cilandak, Jakarta Selatan",None,None,16000000000,91810000,"DKI Jakarta,Jakarta Selatan,Cilandak","House Cilandak Belakang Citos, Cilandak, Jakarta Selatan",,,
"Cempaka Putih, Jakarta Pusat",None,None,2249000000,12910000,"DKI Jakarta,Jakarta Pusat,Cempaka Putih","termurah se Cempaka Putih, hitung harga tanah bonus bangunan, Cempaka Putih, Jakarta Pusat",,,
"Cilandak, Jakarta Selatan",None,None,8300000000,47630000,"DKI Jakarta,Jakarta Selatan,Cilandak","Rumah menarik di Bona Indah cilandak, Cilandak, Jakarta Selatan",,,
"Pondok Indah, Jakarta Selatan",None,None,19000000000,109030000,"DKI Jakarta,Jakarta Selatan,Pondok Indah","Rumah Metro Alam Pondok Indah, Pondok Indah, Jakarta Selatan",,,
"Kebayoran Baru, Jakarta Selatan",None,None,18000000000,103290000,"DKI Jakarta,Jakarta Selatan,Kebayoran Baru","Rumah mewah SCBD Area Kebayoran Baru, Kebayoran Baru, Jakarta Selatan",,,
"Kemang, Jakarta Selatan",-6.266939,106.82409800000005,21000000000,120500000,"DKI Jakarta,Jakarta Selatan,Kemang","Murah! Rumah Bagus di Kemang Dalam, Swimming Pool, Kemang, Jakarta Selatan","-6.266939,106.82409800000005","Gang Jawara, RW 03, Bangka, Mampang Prapatan, Jakarta Selatan, JKT, 12730, NKRI",12730
"Pondok Indah, Jakarta Selatan",-6.275391399999999,106.7820365,19000000000,109030000,"DKI Jakarta,Jakarta Selatan,Pondok Indah","Murah! Rumah di Lokasi Premium Pondok Indah (Metro Alam), Pondok Indah, Jakarta Selatan","-6.275391399999999,106.7820365","Metro Alam III, Jalan Metro Pondok Indah, RW 03, Pondok Pinang, Kebayoran Lama, Jakarta Selatan, JKT, 12310, NKRI",12310
"Kemang, Jakarta Selatan",-6.266939,106.82409800000005,13000000000,74600000,"DKI Jakarta,Jakarta Selatan,Kemang","Rumah * Kemang * Jakarta selatan, Kemang, Jakarta Selatan","-6.266939,106.82409800000005","Gang Jawara, RW 03, Bangka, Mampang Prapatan, Jakarta Selatan, JKT, 12730, NKRI",12730
"Pantai Indah Kapuk, Jakarta Utara",-6.105065199999999,106.75522419999993,6950000000,39880000,"DKI Jakarta,Jakarta Utara,Pantai Indah Kapuk","Rumah Cantik Kano Permai, Lokasi Aman dan Strategis, Harga dibawah Pasaran, Pantai Indah Kapuk, Jakarta Utara","-6.105065199999999,106.75522419999993","Jalan Layar Permai 10, RT 12, RW 07, Kapuk Muara, Penjaringan, Jakarta Utara, JKT, 14460, NKRI",14460
"Bintaro, Jakarta Selatan",-6.274572,106.76953100000003,2700000000,15490000,"DKI Jakarta,Jakarta Selatan,Bintaro","Rumah Nyaman dan Siap Huni di Kawasan Cluster Emerald, Bintaro Jaya, Bintaro, Jakarta Selatan","-6.274572,106.76953100000003","RW 05, Pondok Pinang, Kebayoran Lama, Jakarta Selatan, JKT, 12310, NKRI",12310
"Kebayoran Baru, Jakarta Selatan",-6.243295,106.80204600000002,22000000000,126240000,"DKI Jakarta,Jakarta Selatan,Kebayoran Baru","Brawijaya - Rumah Classic Depan Taman, Kebayoran Baru, Jakarta Selatan","-6.243295,106.80204600000002","Terminal Bus Kota Blok M, Jalan Terminal Blok M, RW 01, Kebayoran Baru, Melawai, Kebayoran Baru, Jakarta Selatan, JKT, 12130, NKRI",12130
"Kebayoran Baru, Jakarta Selatan",-6.245697400000001,106.80890060000002,18000000000,103290000,"DKI Jakarta,Jakarta Selatan,Kebayoran Baru","KEBAYORAN BARU - RUMAH 2 LANTAI SIAP HUNI - AREA SENOPATI, Kebayoran Baru, Jakarta Selatan","-6.245697400000001,106.80890060000002","Jalan Nipah IX, RT 08, RW 01, Petogogan, Kebayoran Baru, Jakarta Selatan, JKT, 12170, NKRI",12170
"Cideng, Jakarta Pusat",None,None,4000000000,22950000,"DKI Jakarta,Jakarta Pusat,Cideng","Rumah di cideng jakarta pusat...dekat batanghari, cideng raya dan tanah abang, Cideng, Jakarta Pusat",,,
"Kemang, Jakarta Selatan",-6.266919199999999,106.82388259999993,20000000000,114760000,"DKI Jakarta,Jakarta Selatan,Kemang","KEMANG - LUXURIOUS BRAND NEW HOUSE - MODERN CLASSIC - FULLY FURNISHED, Kemang, Jakarta Selatan","-6.266919199999999,106.82388259999993","MI Darul Ulum, Jalan Kemang Timur, RW 04, Bangka, Mampang Prapatan, Jakarta Selatan, JKT, 12730, NKRI",12730
"Pondok Indah, Jakarta Selatan",-6.275391399999999,106.7820365,9800000000,56230000,"DKI Jakarta,Jakarta Selatan,Pondok Indah","Pondok Indah - Rumah Lama - Murah!!, Lingkungan Tenang dan Nyaman, Pondok Indah, Jakarta Selatan","-6.275391399999999,106.7820365","Metro Alam III, Jalan Metro Pondok Indah, RW 03, Pondok Pinang, Kebayoran Lama, Jakarta Selatan, JKT, 12310, NKRI",12310
"Pondok Indah, Jakarta Selatan",-6.275391399999999,106.7820365,23000000000,131980000,"DKI Jakarta,Jakarta Selatan,Pondok Indah","Pondok Indah - Classic White House, Pondok Indah, Jakarta Selatan","-6.275391399999999,106.7820365","Metro Alam III, Jalan Metro Pondok Indah, RW 03, Pondok Pinang, Kebayoran Lama, Jakarta Selatan, JKT, 12310, NKRI",12310
"Cipete, Jakarta Selatan",-6.270492,106.81117500000005,6500000000,37300000,"DKI Jakarta,Jakarta Selatan,Cipete","CIPETE - RUMAH BARU 3 LANTAI - INDUSTRIAL DESIGN, Cipete, Jakarta Selatan","-6.270492,106.81117500000005","Jalan H. Abu, RW 07, Cipete Selatan, Cilandak, Jakarta Selatan, JKT, 12410, NKRI",12410
"Cibubur, Jakarta Timur",-6.355886,106.89461499999993,1500000000,8610000,"DKI Jakarta,Jakarta Timur,Cibubur","Rumah di Perumahan Raffles Hill Cibubur, Cibubur, Jakarta Timur","-6.355886,106.89461499999993","Gang Dulkamid, RW 02, Munjul, Cipayung, Jakarta Timur, JKT, 13720, NKRI",13720
"Cilandak, Jakarta Selatan",-6.333488,106.79385300000001,7800000000,44760000,"DKI Jakarta,Jakarta Selatan,Cilandak","CILANDAK - RUMAH TUA 1 LANTAI - LOKASI RINDANG, Cilandak, Jakarta Selatan","-6.333488,106.79385300000001","Pangkalanjati Baru, Jabar, 16431, NKRI",16431
"Kuningan, Jakarta Selatan",-6.2213898,106.82580970000004,895000000,5140000,"DKI Jakarta,Jakarta Selatan,Kuningan","Cozy Furnished Appt Harga Murah @ Rasuna Kuningan, Kuningan, Jakarta Selatan","-6.2213898,106.82580970000004","Jalan Pedurenan Masjid 3, RW 04, Karet Kuningan, Setiabudi, Jakarta Selatan, JKT, 12920, NKRI",12920
"Cipete, Jakarta Selatan",-6.270492,106.81117500000005,7700000000,44180000,"DKI Jakarta,Jakarta Selatan,Cipete","Rumah di Cipete Dengan Lokasi Strategis, Cipete, Jakarta Selatan","-6.270492,106.81117500000005","Jalan H. Abu, RW 07, Cipete Selatan, Cilandak, Jakarta Selatan, JKT, 12410, NKRI",12410
"Kebayoran Baru, Jakarta Selatan",-6.249878000000001,106.804619,25000000000,143450000,"DKI Jakarta,Jakarta Selatan,Kebayoran Baru","Rumah lama di Dharmawangsa, Kebayoran Baru, Jakarta Selatan","-6.249878000000001,106.804619","Harvest Dharmawangsa, 10B, Jalan Dharmawangsa Raya, RW 02, Pulo, Kebayoran Baru, Jakarta Selatan, JKT, 12160, NKRI",12160
"Tomang, Jakarta Barat",None,None,4800000000,27540000,"DKI Jakarta,Jakarta Barat,Tomang","rumah cantik new Minimalis..bagus..di tomang, jakarta barat, Tomang, Jakarta Barat",,,
"Taman Anggrek, Jakarta Barat",-6.175445,106.82800429999998,780000000,4480000,"DKI Jakarta,Jakarta Barat,Taman Anggrek","Apartemen Taman Anggrek Residences, Jakarta Barat **Samping mall Taman Anggrek persis**. Tipe STUDIO 26 m2 View CITY, Full Furnish . Siapa Cepat Dapat!, Taman Anggrek, Jakarta Barat","-6.175445,106.82800429999998","RW 02, Gambir, Jakarta Pusat, JKT, 10110, NKRI",10110
"Cipete, Jakarta Selatan",-6.2733472,106.79609030000006,4900000000,28120000,"DKI Jakarta,Jakarta Selatan,Cipete","Rumah di cipete lokasi bagus, Cipete, Jakarta Selatan","-6.2733472,106.79609030000006","Jalan Wahyu, RW 05, Gandaria Selatan, Cilandak, Jakarta Selatan, JKT, 12420, NKRI",12420
"Cideng, Jakarta Pusat",None,None,7600000000,43610000,"DKI Jakarta,Jakarta Pusat,Cideng","rumah tua hitung tanah..lokasi Strategis..cideng Area..cck Hunian..dekat Musi..tanah abang..cideng raya..tomang raya..roxy..biak.., Cideng, Jakarta Pusat",,,
"Kemayoran, Jakarta Pusat",-6.175445,106.82800429999998,525000000,3010000,"DKI Jakarta,Jakarta Pusat,Kemayoran","Apartemen Jakarta Pusat Kemayoran, di The Mansion At Dukuh Golf Kemayoran. Harga Murah! 3 View sekaligus! Semifurnished! Siapa Cepatt Dapatt!, Kemayoran, Jakarta Pusat, Kemayoran, Jakarta Pusat","-6.175445,106.82800429999998","RW 02, Gambir, Jakarta Pusat, JKT, 10110, NKRI",10110
"Puri Indah, Jakarta Barat",None,None,12000000000,68860000,"DKI Jakarta,Jakarta Barat,Puri Indah","Rumah di Puri indah, jakarta barat, lokasi strategis dekat mall, Puri Indah, Jakarta Barat",,,
"Bangka, Jakarta Selatan",None,None,8750000000,50210000,"DKI Jakarta,Jakarta Selatan,Bangka","Rumah cantik new..di jalan bangka jakarta selatan..bagus...ada pool, Bangka, Jakarta Selatan",,,
"Ragunan, Jakarta Selatan",-6.301679777162137,106.82132363319397,2000000000,11480000,"DKI Jakarta,Jakarta Selatan,Ragunan","hunian 500 meter ke pintu utama dan stasiun busway ragunan, Ragunan, Jakarta Selatan","-6.301679777162137,106.82132363319397","Jalan RM Harsono, RW 07, Ragunan, Pasar Minggu, Jakarta Selatan, JKT, 12520, NKRI",12520
"Jagakarsa, Jakarta Selatan",-6.323099997308469,106.8218570575118,3800000000,21810000,"DKI Jakarta,Jakarta Selatan,Jagakarsa","Hunian cluster exclusive 3 lantai akses 2 mobil jagakarsa, Jagakarsa, Jakarta Selatan","-6.323099997308469,106.8218570575118","Yayasan Al Haamidiyah, Jalan Kecapi, RW 05, Jagakarsa, Jakarta Selatan, JKT, 12620, NKRI",12620
"Buaran, Jakarta Timur",-6.175445,106.82800429999998,275000000,1580000,"DKI Jakarta,Jakarta Timur,Buaran","Ballon Payment Method 2 Kamar Sentra Timur By Syuhada Amanda, Buaran, Jakarta Timur","-6.175445,106.82800429999998","RW 02, Gambir, Jakarta Pusat, JKT, 10110, NKRI",10110
"Pondok Indah, Jakarta Selatan",-6.175445,106.82800429999998,16500000000,94680000,"DKI Jakarta,Jakarta Selatan,Pondok Indah","SANGAT BARU-SANGAT BAGUS-SANGAT LAYAK DIBELI, Pondok Indah, Jakarta Selatan","-6.175445,106.82800429999998","RW 02, Gambir, Jakarta Pusat, JKT, 10110, NKRI",10110
"Cibubur, Jakarta Timur",-6.175445,106.82800429999998,295000000,1690000,"DKI Jakarta,Jakarta Timur,Cibubur","2 kamar Apartment Murah Di Jakarta By Syuhada Amanda, Cibubur, Jakarta Timur","-6.175445,106.82800429999998","RW 02, Gambir, Jakarta Pusat, JKT, 10110, NKRI",10110
"Srengseng, Jakarta Barat",-6.2042725,106.75295140000003,3900000000,22380000,"DKI Jakarta,Jakarta Barat,Srengseng","KEBON JERUK - KOMPLEK CAMDEN HOUSE DALAM CLUSTER, Srengseng, Jakarta Barat","-6.2042725,106.75295140000003","Jalan Jeruk Mas 2, RW 02, Srengseng, Kembangan, Jakarta Barat, JKT, 11630, NKRI",11630
"Pondok Indah, Jakarta Selatan",-6.2756099,106.7819035,45000000000,258220000,"DKI Jakarta,Jakarta Selatan,Pondok Indah","HARGA SEBUAH KEMEWAHAN YANG PALING MENARIK SAAT INI, Pondok Indah, Jakarta Selatan","-6.2756099,106.7819035","Metro Alam III, Jalan Metro Pondok Indah, RW 03, Pondok Pinang, Kebayoran Lama, Jakarta Selatan, JKT, 12310, NKRI",12310
"Kebon Jeruk, Jakarta Barat",-6.183459,106.76474750000001,3700000000,21230000,"DKI Jakarta,Jakarta Barat,Kebon Jeruk","KEBON JERUK - RUMAH JALAN SANGAT LEBAR DI PERUMAHAN KEBON JERUK BARU, Kebon Jeruk, Jakarta Barat","-6.183459,106.76474750000001","RW 04, Kedoya Selatan, Kebon Jeruk, Jakarta Barat, JKT, 11510, NKRI",11510
"Pondok Indah, Jakarta Selatan",-6.2691856,106.78100139999992,10500000000,60250000,"DKI Jakarta,Jakarta Selatan,Pondok Indah","Rumah lama yang siap huni atau siap didandani, MURAH, Pondok Indah, Jakarta Selatan","-6.2691856,106.78100139999992","Jalan Alam Segar X, RW 16, Pondok Pinang, Kebayoran Lama, Jakarta Selatan, JKT, 12310, NKRI",12310
"Pondok Indah, Jakarta Selatan",-6.1767642,106.82712909999998,26000000000,149190000,"DKI Jakarta,Jakarta Selatan,Pondok Indah","Tropical Modern Style - HARGA MENARIK, Pondok Indah, Jakarta Selatan","-6.1767642,106.82712909999998","RW 02, Gambir, Jakarta Pusat, JKT, 10110, NKRI",10110
"Kebayoran Baru, Jakarta Selatan",-6.245697400000001,106.80890060000002,16500000000,94680000,"DKI Jakarta,Jakarta Selatan,Kebayoran Baru","Rumah kebayoran baru tempat strategis darmawangsa ii lingkungan nyaman, Kebayoran Baru, Jakarta Selatan","-6.245697400000001,106.80890060000002","Jalan Nipah IX, RT 08, RW 01, Petogogan, Kebayoran Baru, Jakarta Selatan, JKT, 12170, NKRI",12170
"Kuningan, Jakarta Selatan",-6.6111441,106.8473377,2800000000,16070000,"DKI Jakarta,Jakarta Selatan,Kuningan","apartemen denpasar residence, Kuningan, Jakarta Selatan","-6.6111441,106.8473377","Nagrak, Jabar, 16710, NKRI",16710
"Pasar Minggu, Jakarta Selatan",-6.295894000000001,106.84502399999997,7500000000,43040000,"DKI Jakarta,Jakarta Selatan,Pasar Minggu","Rumah mewah asri furnished siap huni Kebagusan, Pasar Minggu, Jakarta Selatan","-6.295894000000001,106.84502399999997","RT 05, RW 10, Pejaten Timur, Pasar Minggu, Jakarta Selatan, JKT, 12530, NKRI",12530
"Kuningan, Jakarta Selatan",-6.2212429,106.8256669,2400000000,13770000,"DKI Jakarta,Jakarta Selatan,Kuningan","Denpasar Residence, Kuningan, Jakarta Selatan","-6.2212429,106.8256669","Yayasan Daarul Uluum Al-Islamiyah, Jalan Karet Pedurenan Raya, RW 06, Karet Kuningan, Setiabudi, Jakarta Selatan, JKT, 12930, NKRI",12930
"Tebet, Jakarta Selatan",-6.225889,106.85682559999998,4200000000,24100000,"DKI Jakarta,Jakarta Selatan,Tebet","@ TEBET ~ T/B : 130/150 ~ BRAND NEW MINIMALIS, Tebet, Jakarta Selatan","-6.225889,106.85682559999998","Bebek Kaleyo, Jalan KH Abdullah Syafe'i, RW 01, Tebet Timur, Tebet, Jakarta Selatan, JKT, 12840, NKRI",12840
"Kuningan, Jakarta Selatan",-6.2212429,106.8256669,2500000000,14350000,"DKI Jakarta,Jakarta Selatan,Kuningan","apartemen denpasar residence, Kuningan, Jakarta Selatan","-6.2212429,106.8256669","Yayasan Daarul Uluum Al-Islamiyah, Jalan Karet Pedurenan Raya, RW 06, Karet Kuningan, Setiabudi, Jakarta Selatan, JKT, 12930, NKRI",12930
"Pondok Indah, Jakarta Selatan",-6.2756099,106.7819035,95000000000,545130000,"DKI Jakarta,Jakarta Selatan,Pondok Indah","@ PONDOK INDAH ~ T/B : 1150/1700 ~ MEGAH ~ BRAND NEW, Pondok Indah, Jakarta Selatan","-6.2756099,106.7819035","Metro Alam III, Jalan Metro Pondok Indah, RW 03, Pondok Pinang, Kebayoran Lama, Jakarta Selatan, JKT, 12310, NKRI",12310
"Lebak Bulus, Jakarta Selatan",-6.312266999999999,106.80392469999992,5500000000,31560000,"DKI Jakarta,Jakarta Selatan,Lebak Bulus","@ LEBAK BULUS ~ T/B : 150/260 ~ BRAND NEW HOUSE ~ KOMPLEK, Lebak Bulus, Jakarta Selatan","-6.312266999999999,106.80392469999992","Jalan Tol Antasari-Depok, RT 08, RW 03, Pondok Labu, Cilandak, Jakarta Selatan, JKT, 12450, NKRI",12450
"Lebak Bulus, Jakarta Selatan",-6.312266999999999,106.80392469999992,21000000000,120500000,"DKI Jakarta,Jakarta Selatan,Lebak Bulus","@ LEBAK BULUS ~ T/B : 817/1100 ~ BAGUS ~ KOMPLEK ~ DEPAN TAMAN, Lebak Bulus, Jakarta Selatan","-6.312266999999999,106.80392469999992","Jalan Tol Antasari-Depok, RT 08, RW 03, Pondok Labu, Cilandak, Jakarta Selatan, JKT, 12450, NKRI",12450
"patra kuningan, Jakarta Selatan",-6.237116899999999,106.82358999999997,42000000000,241000000,"DKI Jakarta,Jakarta Selatan,patra kuningan","@ KUNINGAN ~ T/B : 550/900 ~ BRAND NEW HOUSE, patra kuningan, Jakarta Selatan","-6.237116899999999,106.82358999999997","Badan Tenaga Atom Nasional, Kuningan Barat Raya (KH. Abd. Rohim), RW 02, Kuningan Barat, Mampang Prapatan, Jakarta Selatan, JKT, 12940, NKRI",12940
"Patal Senayan, Jakarta Selatan",None,None,5500000000,31560000,"DKI Jakarta,Jakarta Selatan,Patal Senayan","Kos2an di area Senayan, Patal Senayan, Jakarta Selatan",,,
"Ampera, Jakarta Selatan",-6.284161,106.81589400000007,27000000000,154930000,"DKI Jakarta,Jakarta Selatan,Ampera","HUNIAN BESAR-NYAMAN-POSISI TOP-HARGA SANGAT MENARIK, Ampera, Jakarta Selatan","-6.284161,106.81589400000007","RW 06, Cilandak Timur, Pasar Minggu, Jakarta Selatan, JKT, 12560, NKRI",12560
"Kemang, Jakarta Selatan",-6.1767666,106.82714599999997,7370000000,42290000,"DKI Jakarta,Jakarta Selatan,Kemang","@ KEMANG~AMPERA ~ T/B : 211/425 ~ BRAND NEW TOWN HOUSE, Kemang, Jakarta Selatan","-6.1767666,106.82714599999997","RW 02, Gambir, Jakarta Pusat, JKT, 10110, NKRI",10110
"Jagakarsa, Jakarta Selatan",-6.175445,106.82800429999998,18000000000,103290000,"DKI Jakarta,Jakarta Selatan,Jagakarsa","HUNIAN RESORT LUAR BIASA MENARIK YANG DITAWARKAN SAAT INI, Jagakarsa, Jakarta Selatan","-6.175445,106.82800429999998","RW 02, Gambir, Jakarta Pusat, JKT, 10110, NKRI",10110
"Kemang, Jakarta Selatan",-6.266939,106.82409800000005,9950000000,57090000,"DKI Jakarta,Jakarta Selatan,Kemang","@ KEMANG TIMUR RAYA ~ T/B : 210/297 ~ BRAND NEW MINIMALIS, Kemang, Jakarta Selatan","-6.266939,106.82409800000005","Gang Jawara, RW 03, Bangka, Mampang Prapatan, Jakarta Selatan, JKT, 12730, NKRI",12730
"Pondok Indah, Jakarta Selatan",-6.175445,106.82800429999998,21500000000,123370000,"DKI Jakarta,Jakarta Selatan,Pondok Indah","SAATNYA MEMBELI PROPERTI INI-TIMING TEPAT, Pondok Indah, Jakarta Selatan","-6.175445,106.82800429999998","RW 02, Gambir, Jakarta Pusat, JKT, 10110, NKRI",10110
"Cipete, Jakarta Selatan",-6.270492,106.81117500000005,13500000000,77470000,"DKI Jakarta,Jakarta Selatan,Cipete","@ CIPETE ~ LUAS : 600, RUMAH TUA HITUNG TANAH ~ PRIME LOKASI, Cipete, Jakarta Selatan","-6.270492,106.81117500000005","Jalan H. Abu, RW 07, Cipete Selatan, Cilandak, Jakarta Selatan, JKT, 12410, NKRI",12410
"Kemang, Jakarta Selatan",-6.266939,106.82409800000005,14850000000,85210000,"DKI Jakarta,Jakarta Selatan,Kemang","Rumah Cantik di Kemang uk. 539 hadap Timur Rapi Siap Huni, Kemang, Jakarta Selatan","-6.266939,106.82409800000005","Gang Jawara, RW 03, Bangka, Mampang Prapatan, Jakarta Selatan, JKT, 12730, NKRI",12730
"Kemang, Jakarta Selatan",-6.175445,106.82800429999998,17940000000,102940000,"DKI Jakarta,Jakarta Selatan,Kemang","@ KEMANG ~ MURAH HANYA 13,8 JUTA PER METER ~ RUMAH LAMA HITUNG TANAH, Kemang, Jakarta Selatan","-6.175445,106.82800429999998","RW 02, Gambir, Jakarta Pusat, JKT, 10110, NKRI",10110
